"","operation_date","ISIN","nominal_purchases","res_mat","cuml_nom_purch","issue_date","cumulative_total_in_issue","percent_of_freefloat","YLD_YTM_MID"
"4188",2020-06-16,"GB00B6RNH572",15,32.0985626283368,10616.7,2020-04-21,24104.101,0.440452021006716,NA
"4189",2020-06-17,"GB00B6RNH572",0,32.0958247775496,10616.7,2020-04-21,24104.101,0.440452021006716,0.558
"4190",2020-06-18,"GB00B6RNH572",40,32.0930869267625,10656.7,2020-04-21,24104.101,0.442111489658959,0.569
"4191",2020-06-23,"GB00B6RNH572",0,32.0793976728268,10656.7,2020-04-21,24104.101,0.442111489658959,NA
"4192",2020-06-25,"GB00B6RNH572",0,32.0739219712526,10656.7,2020-04-21,24104.101,0.442111489658959,0.65
"4193",2020-06-30,"GB00B6RNH572",35,32.0602327173169,10691.7,2020-04-21,24104.101,0.443563524729672,NA
"4194",2020-07-02,"GB00B6RNH572",0,32.0547570157426,10691.7,2020-04-21,24104.101,0.443563524729672,0.616
"4195",2020-07-07,"GB00B6RNH572",0,32.041067761807,10691.7,2020-04-21,24104.101,0.443563524729672,NA
"4196",2020-07-09,"GB00B6RNH572",0,32.0355920602327,10691.7,2020-04-21,24104.101,0.443563524729672,0.602
"4197",2020-07-14,"GB00B6RNH572",0,32.0219028062971,10691.7,2020-04-21,24104.101,0.443563524729672,NA
"4198",2020-07-16,"GB00B6RNH572",0,32.0164271047228,10691.7,2020-04-21,24104.101,0.443563524729672,0.608
"4199",2020-07-21,"GB00B6RNH572",0,32.0027378507871,10691.7,2020-04-21,24104.101,0.443563524729672,NA
"4200",2020-07-23,"GB00B6RNH572",0,31.9972621492129,10691.7,2020-04-21,24104.101,0.443563524729672,0.631
"4201",2020-07-28,"GB00B6RNH572",15,31.9835728952772,10706.7,2020-04-21,24104.101,0.444185825474263,NA
"4202",2020-07-30,"GB00B6RNH572",0,31.9780971937029,10706.7,2020-04-21,24104.101,0.444185825474263,0.599
"4203",2020-08-04,"GB00B6RNH572",0,31.9644079397673,10706.7,2020-04-21,24104.101,0.444185825474263,NA
"4204",2020-08-06,"GB00B6RNH572",0,31.958932238193,10706.7,2020-04-21,24104.101,0.444185825474263,0.575
"4205",2020-08-11,"GB00B6RNH572",0,31.9452429842574,10706.7,2020-04-21,24104.101,0.444185825474263,NA
"4206",2020-08-18,"GB00B6RNH572",0,31.9260780287474,10706.7,2020-04-21,24104.101,0.444185825474263,NA
"4207",2020-08-25,"GB00B6RNH572",0,31.9069130732375,10706.7,2020-04-21,24104.101,0.444185825474263,NA
"4208",2020-09-01,"GB00B6RNH572",0,31.8877481177276,10706.7,2020-04-21,24104.101,0.444185825474263,NA
"4209",2020-09-08,"GB00B6RNH572",0,31.8685831622177,10706.7,2020-04-21,24104.101,0.444185825474263,NA
"4210",2020-09-15,"GB00B6RNH572",0,31.8494182067077,10706.7,2020-04-21,24104.101,0.444185825474263,NA
"4211",2020-09-22,"GB00B6RNH572",9.4,31.8302532511978,10716.1,2020-04-21,24104.101,0.44457580060754,NA
"4212",2020-09-29,"GB00B6RNH572",0,31.8110882956879,10716.1,2020-04-21,24104.101,0.44457580060754,NA
"4213",2020-10-06,"GB00B6RNH572",13,31.791923340178,10729.1,2020-04-21,24104.101,0.445115127919519,NA
"4214",2020-10-13,"GB00B6RNH572",0,31.772758384668,10729.1,2020-04-21,24104.101,0.445115127919519,NA
"4215",2020-10-20,"GB00B6RNH572",99.7,31.7535934291581,10828.8,2020-04-21,24104.101,0.449251353535235,NA
"4216",2020-10-27,"GB00B6RNH572",5,31.7344284736482,10833.8,2020-04-21,24104.101,0.449458787116765,NA
"4217",2020-11-03,"GB00B6RNH572",22,31.7152635181383,10855.8,2020-04-21,24104.101,0.450371494875499,NA
"4218",2020-11-10,"GB00B6RNH572",5,31.6960985626283,10860.8,2020-04-21,24104.101,0.450578928457029,NA
"4219",2020-11-17,"GB00B6RNH572",47,31.6769336071184,10907.8,2020-04-21,24104.101,0.452528804123415,NA
"4220",2020-11-24,"GB00B6RNH572",0,31.6577686516085,10907.8,2020-04-21,24104.101,0.452528804123415,NA
"4221",2020-12-01,"GB00B6RNH572",0,31.6386036960986,10907.8,2020-04-21,24104.101,0.452528804123415,NA
"4222",2020-12-08,"GB00B6RNH572",0,31.6194387405886,10907.8,2020-04-21,24104.101,0.452528804123415,NA
"4223",2020-12-15,"GB00B6RNH572",0,31.6002737850787,10907.8,2020-04-21,24104.101,0.452528804123415,NA
"4224",2021-01-05,"GB00B6RNH572",0,31.5427789185489,10907.8,2020-04-21,24104.101,0.452528804123415,NA
"4225",2021-01-12,"GB00B6RNH572",0,31.523613963039,10907.8,2020-04-21,24104.101,0.452528804123415,NA
