"","Dates","Tenor","OIS_YLD","GILT_YLD","ISIN","percent_of_freefloat","gilt_ois_spread","mat_sec"
"38463",2019-07-26,"30Y",0.8745,1.347,"GB00BDCHBW80",0.0906149989912577,0.4725,"long"
"38464",2019-07-26,"40Y",0.8708,1.284,"GB00BD0XH204",0.102114247829543,0.4132,"long"
"38465",2019-07-26,"50Y",0.858,1.274,"GB00BBJNQY21",0.123744641177317,0.416,"long"
"38466",2019-07-29,"1Y",0.543,0.526,"GB00BN65R198",0.18898860168619,-0.017,"untargeted_short"
"38467",2019-07-29,"2Y",0.472,0.469,"GB00BYY5F581",0.208149141970581,-0.003,"untargeted_short"
"38468",2019-07-29,"3Y",0.4635,0.409,"GB00BD0PCK97",0.111041569438135,-0.0545,"short"
"38469",2019-07-29,"4Y",0.48185,0.425,"GB00BF0HZ991",0.0604579341019679,-0.05685,"short"
"38470",2019-07-29,"5Y",0.503,0.441,"GB00BFWFPL34",0.00157307488021497,-0.062,"short"
"38471",2019-07-29,"6Y",0.5245,0.439,"GB00BTHH2R79",0.645556561881833,-0.0855,"short"
"38472",2019-07-29,"7Y",0.5535,0.495,"GB00BYZW3G56",0.358579028551595,-0.0585,"medium"
"38473",2019-07-29,"8Y",0.5855,0.564,"GB00BDRHNP05",0.330523389318538,-0.0215000000000001,"medium"
"38474",2019-07-29,"10Y",0.6466,0.654,"GB00BFX0ZL78",0.00297107285033629,0.00740000000000007,"medium"
"38475",2019-07-29,"15Y",0.7725,1.029,"GB00B52WS153",0.469881515062274,0.2565,"long"
"38476",2019-07-29,"20Y",0.8335,1.204,"GB00BZB26Y51",0.0368942825782475,0.3705,"long"
"38477",2019-07-29,"30Y",0.8629,1.341,"GB00BDCHBW80",0.0906149989912577,0.4781,"long"
"38478",2019-07-29,"40Y",0.8626,1.284,"GB00BD0XH204",0.102114247829543,0.4214,"long"
"38479",2019-07-29,"50Y",0.85625,1.276,"GB00BBJNQY21",0.123744641177317,0.41975,"long"
"38480",2019-07-30,"1Y",0.545,0.506,"GB00BN65R198",0.18898860168619,-0.039,"untargeted_short"
"38481",2019-07-30,"2Y",0.47,0.449,"GB00BYY5F581",0.208149141970581,-0.021,"untargeted_short"
"38482",2019-07-30,"3Y",0.4545,0.385,"GB00BD0PCK97",0.111041569438135,-0.0695,"short"
"38483",2019-07-30,"4Y",0.4645,0.399,"GB00BF0HZ991",0.0604579341019679,-0.0655,"short"
"38484",2019-07-30,"5Y",0.4835,0.413,"GB00BFWFPL34",0.00157307488021497,-0.0705,"short"
"38485",2019-07-30,"6Y",0.5075,0.417,"GB00BTHH2R79",0.645556561881833,-0.0905,"short"
"38486",2019-07-30,"7Y",0.537,0.473,"GB00BYZW3G56",0.358579028551595,-0.0640000000000001,"medium"
"38487",2019-07-30,"8Y",0.569,0.545,"GB00BDRHNP05",0.330523389318538,-0.0239999999999999,"medium"
"38488",2019-07-30,"10Y",0.6345,0.634,"GB00BFX0ZL78",0.00297107285033629,-0.000499999999999945,"medium"
"38489",2019-07-30,"15Y",0.76675,1.025,"GB00B52WS153",0.469881515062274,0.25825,"long"
"38490",2019-07-30,"20Y",0.83025,1.204,"GB00BZB26Y51",0.0368942825782475,0.37375,"long"
"38491",2019-07-30,"30Y",0.866,1.355,"GB00BDCHBW80",0.0906149989912577,0.489,"long"
"38492",2019-07-30,"40Y",0.874,1.309,"GB00BD0XH204",0.102114247829543,0.435,"long"
"38493",2019-07-30,"50Y",0.8708,1.301,"GB00BBJNQY21",0.123744641177317,0.4302,"long"
"38494",2019-07-31,"1Y",0.5452,0.519,"GB00BN65R198",0.18898860168619,-0.0262,"untargeted_short"
"38495",2019-07-31,"2Y",0.463,0.437,"GB00BYY5F581",0.208149141970581,-0.026,"untargeted_short"
"38496",2019-07-31,"3Y",0.44085,0.355,"GB00BD0PCK97",0.111041569438135,-0.08585,"short"
"38497",2019-07-31,"4Y",0.443,0.37,"GB00BF0HZ991",0.0604579341019679,-0.073,"short"
"38498",2019-07-31,"5Y",0.45595,0.383,"GB00BFWFPL34",0.00157307488021497,-0.07295,"short"
"38499",2019-07-31,"6Y",0.479,0.39,"GB00BTHH2R79",0.645556561881833,-0.089,"short"
"38500",2019-07-31,"7Y",0.5075,0.447,"GB00BYZW3G56",0.358579028551595,-0.0604999999999999,"medium"
"38501",2019-07-31,"8Y",0.538,0.522,"GB00BDRHNP05",0.330523389318538,-0.016,"medium"
"38502",2019-07-31,"10Y",0.6015,0.611,"GB00BFX0ZL78",0.00297107285033629,0.00949999999999995,"medium"
"38503",2019-07-31,"15Y",0.7285,0.985,"GB00B52WS153",0.469881515062274,0.2565,"long"
"38504",2019-07-31,"20Y",0.789,1.16,"GB00BZB26Y51",0.0368942825782475,0.371,"long"
"38505",2019-07-31,"30Y",0.81825,1.318,"GB00BDCHBW80",0.0906149989912577,0.49975,"long"
"38506",2019-07-31,"40Y",0.8205,1.272,"GB00BD0XH204",0.102114247829543,0.4515,"long"
"38507",2019-07-31,"50Y",0.8145,1.266,"GB00BBJNQY21",0.123744641177317,0.4515,"long"
"38508",2019-08-01,"1Y",0.551,0.532,"GB00BN65R198",0.18898860168619,-0.019,"untargeted_short"
"38509",2019-08-01,"2Y",0.463,0.452,"GB00BYY5F581",0.208149141970581,-0.011,"untargeted_short"
"38510",2019-08-01,"3Y",0.437,0.352,"GB00BD0PCK97",0.111041569438135,-0.085,"short"
"38511",2019-08-01,"4Y",0.43075,0.359,"GB00BF0HZ991",0.0604579341019679,-0.07175,"short"
"38512",2019-08-01,"5Y",0.43825,0.368,"GB00BFWFPL34",0.00157307488021497,-0.07025,"short"
"38513",2019-08-01,"6Y",0.459,0.374,"GB00BTHH2R79",0.645556561881833,-0.085,"short"
"38514",2019-08-01,"7Y",0.4835,0.425,"GB00BYZW3G56",0.358579028551595,-0.0585,"medium"
"38515",2019-08-01,"8Y",0.5117,0.504,"GB00BDRHNP05",0.330523389318538,-0.00770000000000004,"medium"
"38516",2019-08-01,"10Y",0.5725,0.594,"GB00BFX0ZL78",0.00297107285033629,0.0215,"medium"
"38517",2019-08-01,"15Y",0.6961,0.959,"GB00B52WS153",0.469881515062274,0.2629,"long"
"38518",2019-08-01,"20Y",0.7516,1.132,"GB00BZB26Y51",0.0368942825782475,0.3804,"long"
"38519",2019-08-01,"30Y",0.7765,1.283,"GB00BDCHBW80",0.0906149989912577,0.5065,"long"
"38520",2019-08-01,"40Y",0.7773,1.236,"GB00BD0XH204",0.102114247829543,0.4587,"long"
"38521",2019-08-01,"50Y",0.773,1.232,"GB00BBJNQY21",0.123744641177317,0.459,"long"
"38522",2019-08-02,"1Y",0.5473,0.529,"GB00BN65R198",0.18898860168619,-0.0183,"untargeted_short"
"38523",2019-08-02,"2Y",0.455,0.439,"GB00BYY5F581",0.208149141970581,-0.016,"untargeted_short"
"38524",2019-08-02,"3Y",0.4136,0.332,"GB00BD0PCK97",0.111041569438135,-0.0816,"short"
"38525",2019-08-02,"4Y",0.405,0.335,"GB00BF0HZ991",0.0604579341019679,-0.07,"short"
"38526",2019-08-02,"5Y",0.408,0.341,"GB00BFWFPL34",0.00157307488021497,-0.0669999999999999,"short"
"38527",2019-08-02,"6Y",0.4235,0.339,"GB00BTHH2R79",0.645556561881833,-0.0845,"short"
"38528",2019-08-02,"7Y",0.445,0.384,"GB00BYZW3G56",0.358579028551595,-0.061,"medium"
"38529",2019-08-02,"8Y",0.4715,0.46,"GB00BDRHNP05",0.330523389318538,-0.0115,"medium"
"38530",2019-08-02,"10Y",0.52875,0.55,"GB00BFX0ZL78",0.00297107285033629,0.02125,"medium"
"38531",2019-08-02,"15Y",0.64875,0.914,"GB00B52WS153",0.469881515062274,0.26525,"long"
"38532",2019-08-02,"20Y",0.70775,1.087,"GB00BZB26Y51",0.0368942825782475,0.37925,"long"
"38533",2019-08-02,"30Y",0.732,1.243,"GB00BDCHBW80",0.0906149989912577,0.511,"long"
"38534",2019-08-02,"40Y",0.7365,1.199,"GB00BD0XH204",0.102114247829543,0.4625,"long"
"38535",2019-08-02,"50Y",0.7305,1.196,"GB00BBJNQY21",0.123744641177317,0.4655,"long"
"38536",2019-08-05,"1Y",0.53332,0.533,"GB00BN65R198",0.18898860168619,-0.000319999999999987,"untargeted_short"
"38537",2019-08-05,"2Y",0.43025,0.436,"GB00BYY5F581",0.208149141970581,0.00574999999999998,"untargeted_short"
"38538",2019-08-05,"3Y",0.382,0.319,"GB00BD0PCK97",0.111041569438135,-0.063,"short"
"38539",2019-08-05,"4Y",0.3645,0.318,"GB00BF0HZ991",0.0604579341019679,-0.0465,"short"
"38540",2019-08-05,"5Y",0.361,0.321,"GB00BFWFPL34",0.00157307488021497,-0.04,"short"
"38541",2019-08-05,"6Y",0.3705,0.311,"GB00BTHH2R79",0.645556561881833,-0.0595,"short"
"38542",2019-08-05,"7Y",0.3857,0.353,"GB00BYZW3G56",0.358579028551595,-0.0327,"medium"
"38543",2019-08-05,"8Y",0.407,0.423,"GB00BDRHNP05",0.330523389318538,0.016,"medium"
"38544",2019-08-05,"10Y",0.4585,0.512,"GB00BFX0ZL78",0.00297107285033629,0.0535,"medium"
"38545",2019-08-05,"15Y",0.5745,0.861,"GB00B52WS153",0.469881515062274,0.2865,"long"
"38546",2019-08-05,"20Y",0.6325,1.034,"GB00BZB26Y51",0.0368942825782475,0.4015,"long"
"38547",2019-08-05,"30Y",0.65775,1.192,"GB00BDCHBW80",0.0906149989912577,0.53425,"long"
"38548",2019-08-05,"40Y",0.664,1.151,"GB00BD0XH204",0.102114247829543,0.487,"long"
"38549",2019-08-05,"50Y",0.664,1.148,"GB00BBJNQY21",0.123744641177317,0.484,"long"
"38550",2019-08-06,"1Y",0.542,0.532,"GB00BN65R198",0.18898860168619,-0.01,"untargeted_short"
"38551",2019-08-06,"2Y",0.451,0.431,"GB00BYY5F581",0.208149141970581,-0.02,"untargeted_short"
"38552",2019-08-06,"3Y",0.4076,0.322,"GB00BD0PCK97",0.111041569438135,-0.0856,"short"
"38553",2019-08-06,"4Y",0.3898,0.324,"GB00BF0HZ991",0.0604579341019679,-0.0658,"short"
"38554",2019-08-06,"5Y",0.3851,0.33,"GB00BFWFPL34",0.00157307488021497,-0.0551,"short"
"38555",2019-08-06,"6Y",0.38975,0.313,"GB00BTHH2R79",0.645556561881833,-0.07675,"short"
"38556",2019-08-06,"7Y",0.404,0.363,"GB00BYZW3G56",0.358579028551595,-0.041,"medium"
"38557",2019-08-06,"8Y",0.4262,0.423,"GB00BDRHNP05",0.330523389318538,-0.00320000000000004,"medium"
"38558",2019-08-06,"10Y",0.47375,0.515,"GB00BFX0ZL78",0.00297107285033629,0.04125,"medium"
"38559",2019-08-06,"15Y",0.5809,0.859,"GB00B52WS153",0.469881515062274,0.2781,"long"
"38560",2019-08-06,"20Y",0.63825,1.033,"GB00BZB26Y51",0.0368942825782475,0.39475,"long"
"38561",2019-08-06,"30Y",0.6631,1.193,"GB00BDCHBW80",0.0906149989912577,0.5299,"long"
"38562",2019-08-06,"40Y",0.6687,1.149,"GB00BD0XH204",0.102114247829543,0.4803,"long"
"38563",2019-08-06,"50Y",0.6685,1.147,"GB00BBJNQY21",0.123744641177317,0.4785,"long"
"38564",2019-08-07,"1Y",0.5372,0.564,"GB00BN65R198",0.18898860168619,0.0267999999999999,"untargeted_short"
"38565",2019-08-07,"2Y",0.449,0.455,"GB00BYY5F581",0.208149141970581,0.00600000000000001,"untargeted_short"
"38566",2019-08-07,"3Y",0.414,0.345,"GB00BD0PCK97",0.111041569438135,-0.069,"short"
"38567",2019-08-07,"4Y",0.382,0.34,"GB00BF0HZ991",0.0604579341019679,-0.042,"short"
"38568",2019-08-07,"5Y",0.372,0.335,"GB00BFWFPL34",0.00157307488021497,-0.037,"short"
"38569",2019-08-07,"6Y",0.3815,0.31,"GB00BTHH2R79",0.645556561881833,-0.0715,"short"
"38570",2019-08-07,"7Y",0.3905,0.346,"GB00BYZW3G56",0.358579028551595,-0.0445,"medium"
"38571",2019-08-07,"8Y",0.4068,0.401,"GB00BDRHNP05",0.330523389318538,-0.00579999999999997,"medium"
"38572",2019-08-07,"10Y",0.4469,0.487,"GB00BFX0ZL78",0.00297107285033629,0.0401,"medium"
"38573",2019-08-07,"15Y",0.5352,0.814,"GB00B52WS153",0.469881515062274,0.2788,"long"
"38574",2019-08-07,"20Y",0.5814,0.983,"GB00BZB26Y51",0.0368942825782475,0.4016,"long"
"38575",2019-08-07,"30Y",0.6005,1.132,"GB00BDCHBW80",0.0906149989912577,0.5315,"long"
"38576",2019-08-07,"40Y",0.615,1.095,"GB00BD0XH204",0.102114247829543,0.48,"long"
"38577",2019-08-07,"50Y",0.624,1.092,"GB00BBJNQY21",0.123744641177317,0.468,"long"
"38578",2019-08-08,"1Y",0.53407,0.564,"GB00BN65R198",0.18898860168619,0.0299299999999999,"untargeted_short"
"38579",2019-08-08,"2Y",0.45825,0.472,"GB00BYY5F581",0.208149141970581,0.01375,"untargeted_short"
"38580",2019-08-08,"3Y",0.42425,0.364,"GB00BD0PCK97",0.111041569438135,-0.06025,"short"
"38581",2019-08-08,"4Y",0.413,0.364,"GB00BF0HZ991",0.0604579341019679,-0.049,"short"
"38582",2019-08-08,"5Y",0.4125,0.369,"GB00BFWFPL34",0.00157307488021497,-0.0435,"short"
"38583",2019-08-08,"6Y",0.4185,0.339,"GB00BTHH2R79",0.645556561881833,-0.0795,"short"
"38584",2019-08-08,"7Y",0.432,0.375,"GB00BYZW3G56",0.358579028551595,-0.057,"medium"
"38585",2019-08-08,"8Y",0.4505,0.432,"GB00BDRHNP05",0.330523389318538,-0.0185,"medium"
"38586",2019-08-08,"10Y",0.49375,0.522,"GB00BFX0ZL78",0.00297107285033629,0.02825,"medium"
"38587",2019-08-08,"15Y",0.58825,0.855,"GB00B52WS153",0.469881515062274,0.26675,"long"
"38588",2019-08-08,"20Y",0.6385,1.027,"GB00BZB26Y51",0.0368942825782475,0.3885,"long"
"38589",2019-08-08,"30Y",0.661,1.18,"GB00BDCHBW80",0.0906149989912577,0.519,"long"
"38590",2019-08-08,"40Y",0.6765,1.142,"GB00BD0XH204",0.102114247829543,0.4655,"long"
"38591",2019-08-08,"50Y",0.684,1.14,"GB00BBJNQY21",0.123744641177317,0.456,"long"
"38592",2019-08-09,"1Y",0.51875,0.537,"GB00BN65R198",0.18898860168619,0.01825,"untargeted_short"
"38593",2019-08-09,"2Y",0.42025,0.444,"GB00BYY5F581",0.208149141970581,0.02375,"untargeted_short"
"38594",2019-08-09,"3Y",0.384,0.334,"GB00BD0PCK97",0.111041569438135,-0.05,"short"
"38595",2019-08-09,"4Y",0.3738,0.334,"GB00BF0HZ991",0.0604579341019679,-0.0398,"short"
"38596",2019-08-09,"5Y",0.37,0.332,"GB00BFWFPL34",0.00157307488021497,-0.038,"short"
"38597",2019-08-09,"6Y",0.3767,0.306,"GB00BTHH2R79",0.645556561881833,-0.0707,"short"
"38598",2019-08-09,"7Y",0.3892,0.341,"GB00BYZW3G56",0.358579028551595,-0.0482,"medium"
"38599",2019-08-09,"8Y",0.40875,0.397,"GB00BDRHNP05",0.330523389318538,-0.01175,"medium"
"38600",2019-08-09,"10Y",0.4515,0.484,"GB00BFX0ZL78",0.00297107285033629,0.0325,"medium"
"38601",2019-08-09,"15Y",0.54625,0.823,"GB00B52WS153",0.469881515062274,0.27675,"long"
"38602",2019-08-09,"20Y",0.59875,0.995,"GB00BZB26Y51",0.0368942825782475,0.39625,"long"
"38603",2019-08-09,"30Y",0.62325,1.158,"GB00BDCHBW80",0.0906149989912577,0.53475,"long"
"38604",2019-08-09,"40Y",0.63825,1.119,"GB00BD0XH204",0.102114247829543,0.48075,"long"
"38605",2019-08-09,"50Y",0.64675,1.118,"GB00BBJNQY21",0.123744641177317,0.47125,"long"
"38606",2019-08-12,"1Y",0.512,0.536,"GB00BN65R198",0.18898860168619,0.024,"untargeted_short"
"38607",2019-08-12,"2Y",0.40902,0.443,"GB00BYY5F581",0.208149141970581,0.03398,"untargeted_short"
"38608",2019-08-12,"3Y",0.373,0.334,"GB00BD0PCK97",0.111041569438135,-0.039,"short"
"38609",2019-08-12,"4Y",0.363,0.334,"GB00BF0HZ991",0.0604579341019679,-0.029,"short"
"38610",2019-08-12,"5Y",0.3645,0.335,"GB00BFWFPL34",0.00157307488021497,-0.0295,"short"
"38611",2019-08-12,"6Y",0.3755,0.31,"GB00BTHH2R79",0.645556561881833,-0.0655,"short"
"38612",2019-08-12,"7Y",0.3915,0.349,"GB00BYZW3G56",0.358579028551595,-0.0425,"medium"
"38613",2019-08-12,"8Y",0.4115,0.403,"GB00BDRHNP05",0.330523389318538,-0.00849999999999995,"medium"
"38614",2019-08-12,"10Y",0.45575,0.49,"GB00BFX0ZL78",0.00297107285033629,0.03425,"medium"
"38615",2019-08-12,"15Y",0.55325,0.835,"GB00B52WS153",0.469881515062274,0.28175,"long"
"38616",2019-08-12,"20Y",0.607,1.005,"GB00BZB26Y51",0.0368942825782475,0.398,"long"
"38617",2019-08-12,"30Y",0.634,1.17,"GB00BDCHBW80",0.0906149989912577,0.536,"long"
"38618",2019-08-12,"40Y",0.6455,1.127,"GB00BD0XH204",0.102114247829543,0.4815,"long"
"38619",2019-08-12,"50Y",0.6517,1.126,"GB00BBJNQY21",0.123744641177317,0.4743,"long"
"38620",2019-08-13,"1Y",0.542,0.556,"GB00BN65R198",0.18898860168619,0.014,"untargeted_short"
"38621",2019-08-13,"2Y",0.45875,0.466,"GB00BYY5F581",0.208149141970581,0.00725000000000003,"untargeted_short"
"38622",2019-08-13,"3Y",0.42275,0.354,"GB00BD0PCK97",0.111041569438135,-0.06875,"short"
"38623",2019-08-13,"4Y",0.399,0.354,"GB00BF0HZ991",0.0604579341019679,-0.045,"short"
"38624",2019-08-13,"5Y",0.396,0.353,"GB00BFWFPL34",0.00157307488021497,-0.043,"short"
"38625",2019-08-13,"6Y",0.4056,0.322,"GB00BTHH2R79",0.645556561881833,-0.0836,"short"
"38626",2019-08-13,"7Y",0.4151,0.356,"GB00BYZW3G56",0.358579028551595,-0.0591,"medium"
"38627",2019-08-13,"8Y",0.4302,0.408,"GB00BDRHNP05",0.330523389318538,-0.0222000000000001,"medium"
"38628",2019-08-13,"10Y",0.467,0.494,"GB00BFX0ZL78",0.00297107285033629,0.027,"medium"
"38629",2019-08-13,"15Y",0.5545,0.817,"GB00B52WS153",0.469881515062274,0.2625,"long"
"38630",2019-08-13,"20Y",0.60075,0.986,"GB00BZB26Y51",0.0368942825782475,0.38525,"long"
"38631",2019-08-13,"30Y",0.6205,1.144,"GB00BDCHBW80",0.0906149989912577,0.5235,"long"
"38632",2019-08-13,"40Y",0.635,1.095,"GB00BD0XH204",0.102114247829543,0.46,"long"
"38633",2019-08-13,"50Y",0.644,1.094,"GB00BBJNQY21",0.123744641177317,0.45,"long"
"38634",2019-08-14,"1Y",0.5445,0.546,"GB00BN65R198",0.18898860168619,0.00150000000000006,"untargeted_short"
"38635",2019-08-14,"2Y",0.45375,0.463,"GB00BYY5F581",0.208149141970581,0.00925000000000004,"untargeted_short"
"38636",2019-08-14,"3Y",0.41352,0.342,"GB00BD0PCK97",0.111041569438135,-0.07152,"short"
"38637",2019-08-14,"4Y",0.3915,0.345,"GB00BF0HZ991",0.0604579341019679,-0.0465,"short"
"38638",2019-08-14,"5Y",0.3795,0.34,"GB00BFWFPL34",0.00157307488021497,-0.0395,"short"
"38639",2019-08-14,"6Y",0.37825,0.299,"GB00BTHH2R79",0.645556561881833,-0.07925,"short"
"38640",2019-08-14,"7Y",0.38138,0.329,"GB00BYZW3G56",0.358579028551595,-0.05238,"medium"
"38641",2019-08-14,"8Y",0.39,0.37,"GB00BDRHNP05",0.330523389318538,-0.02,"medium"
"38642",2019-08-14,"10Y",0.417,0.448,"GB00BFX0ZL78",0.00297107285033629,0.031,"medium"
"38643",2019-08-14,"15Y",0.48275,0.75,"GB00B52WS153",0.469881515062274,0.26725,"long"
"38644",2019-08-14,"20Y",0.5201,0.916,"GB00BZB26Y51",0.0368942825782475,0.3959,"long"
"38645",2019-08-14,"30Y",0.5365,1.062,"GB00BDCHBW80",0.0906149989912577,0.5255,"long"
"38646",2019-08-14,"40Y",0.546,1.02,"GB00BD0XH204",0.102114247829543,0.474,"long"
"38647",2019-08-14,"50Y",0.551,1.018,"GB00BBJNQY21",0.123744641177317,0.467,"long"
"38648",2019-08-15,"1Y",0.5465,0.535,"GB00BN65R198",0.18898860168619,-0.0115,"untargeted_short"
"38649",2019-08-15,"2Y",0.456,0.45,"GB00BYY5F581",0.208149141970581,-0.00600000000000001,"untargeted_short"
"38650",2019-08-15,"3Y",0.407,0.336,"GB00BD0PCK97",0.111041569438135,-0.071,"short"
"38651",2019-08-15,"4Y",0.377,0.338,"GB00BF0HZ991",0.0604579341019679,-0.039,"short"
"38652",2019-08-15,"5Y",0.3562,0.335,"GB00BFWFPL34",0.00157307488021497,-0.0212,"short"
"38653",2019-08-15,"6Y",0.3479,0.285,"GB00BTHH2R79",0.645556561881833,-0.0629,"short"
"38654",2019-08-15,"7Y",0.34274,0.307,"GB00BYZW3G56",0.358579028551595,-0.03574,"medium"
"38655",2019-08-15,"8Y",0.34351,0.341,"GB00BDRHNP05",0.330523389318538,-0.00250999999999996,"medium"
"38656",2019-08-15,"10Y",0.3565,0.408,"GB00BFX0ZL78",0.00297107285033629,0.0515,"medium"
"38657",2019-08-15,"15Y",0.403,0.678,"GB00B52WS153",0.469881515062274,0.275,"long"
"38658",2019-08-15,"20Y",0.43225,0.831,"GB00BZB26Y51",0.0368942825782475,0.39875,"long"
"38659",2019-08-15,"30Y",0.4336,0.954,"GB00BDCHBW80",0.0906149989912577,0.5204,"long"
"38660",2019-08-15,"40Y",0.435,0.911,"GB00BD0XH204",0.102114247829543,0.476,"long"
"38661",2019-08-15,"50Y",0.432,0.908,"GB00BBJNQY21",0.123744641177317,0.476,"long"
"38662",2019-08-16,"1Y",0.5711,0.584,"GB00BN65R198",0.18898860168619,0.0128999999999999,"untargeted_short"
"38663",2019-08-16,"2Y",0.51075,0.52,"GB00BYY5F581",0.208149141970581,0.00924999999999998,"untargeted_short"
"38664",2019-08-16,"3Y",0.479,0.401,"GB00BD0PCK97",0.111041569438135,-0.078,"short"
"38665",2019-08-16,"4Y",0.448,0.404,"GB00BF0HZ991",0.0604579341019679,-0.044,"short"
"38666",2019-08-16,"5Y",0.422,0.395,"GB00BFWFPL34",0.00157307488021497,-0.027,"short"
"38667",2019-08-16,"6Y",0.4087,0.343,"GB00BTHH2R79",0.645556561881833,-0.0657,"short"
"38668",2019-08-16,"7Y",0.4002,0.375,"GB00BYZW3G56",0.358579028551595,-0.0252,"medium"
"38669",2019-08-16,"8Y",0.3956,0.4,"GB00BDRHNP05",0.330523389318538,0.00440000000000002,"medium"
"38670",2019-08-16,"10Y",0.397,0.466,"GB00BFX0ZL78",0.00297107285033629,0.069,"medium"
"38671",2019-08-16,"15Y",0.43159,0.736,"GB00B52WS153",0.469881515062274,0.30441,"long"
"38672",2019-08-16,"20Y",0.45625,0.886,"GB00BZB26Y51",0.0368942825782475,0.42975,"long"
"38673",2019-08-16,"30Y",0.464,1.01,"GB00BDCHBW80",0.0906149989912577,0.546,"long"
"38674",2019-08-16,"40Y",0.4592,0.969,"GB00BD0XH204",0.102114247829543,0.5098,"long"
"38675",2019-08-16,"50Y",0.453,0.966,"GB00BBJNQY21",0.123744641177317,0.513,"long"
"38676",2019-08-19,"1Y",0.5553,0.563,"GB00BN65R198",0.18898860168619,0.00769999999999993,"untargeted_short"
"38677",2019-08-19,"2Y",0.487,0.498,"GB00BYY5F581",0.208149141970581,0.011,"untargeted_short"
"38678",2019-08-19,"3Y",0.45478,0.39,"GB00BD0PCK97",0.111041569438135,-0.06478,"short"
"38679",2019-08-19,"4Y",0.432,0.393,"GB00BF0HZ991",0.0604579341019679,-0.039,"short"
"38680",2019-08-19,"5Y",0.418,0.387,"GB00BFWFPL34",0.00157307488021497,-0.031,"short"
"38681",2019-08-19,"6Y",0.411,0.339,"GB00BTHH2R79",0.645556561881833,-0.072,"short"
"38682",2019-08-19,"7Y",0.4095,0.367,"GB00BYZW3G56",0.358579028551595,-0.0425,"medium"
"38683",2019-08-19,"8Y",0.411,0.41,"GB00BDRHNP05",0.330523389318538,-0.001,"medium"
"38684",2019-08-19,"10Y",0.4215,0.47,"GB00BFX0ZL78",0.00297107285033629,0.0485,"medium"
"38685",2019-08-19,"15Y",0.462,0.767,"GB00B52WS153",0.469881515062274,0.305,"long"
"38686",2019-08-19,"20Y",0.4885,0.924,"GB00BZB26Y51",0.0368942825782475,0.4355,"long"
"38687",2019-08-19,"30Y",0.50275,1.049,"GB00BDCHBW80",0.0906149989912577,0.54625,"long"
"38688",2019-08-19,"40Y",0.5025,1.01,"GB00BD0XH204",0.102114247829543,0.5075,"long"
"38689",2019-08-19,"50Y",0.4975,1.008,"GB00BBJNQY21",0.123744641177317,0.5105,"long"
"38690",2019-08-20,"1Y",0.557,0.564,"GB00BN65R198",0.18898860168619,0.0069999999999999,"untargeted_short"
"38691",2019-08-20,"2Y",0.485,0.489,"GB00BYY5F581",0.208149141970581,0.004,"untargeted_short"
"38692",2019-08-20,"3Y",0.4515,0.381,"GB00BD0PCK97",0.111041569438135,-0.0705,"short"
"38693",2019-08-20,"4Y",0.4295,0.384,"GB00BF0HZ991",0.0604579341019679,-0.0455,"short"
"38694",2019-08-20,"5Y",0.41475,0.372,"GB00BFWFPL34",0.00157307488021497,-0.04275,"short"
"38695",2019-08-20,"6Y",0.4035,0.325,"GB00BTHH2R79",0.645556561881833,-0.0785,"short"
"38696",2019-08-20,"7Y",0.3985,0.351,"GB00BYZW3G56",0.358579028551595,-0.0475,"medium"
"38697",2019-08-20,"8Y",0.398,0.391,"GB00BDRHNP05",0.330523389318538,-0.00700000000000001,"medium"
"38698",2019-08-20,"10Y",0.4045,0.452,"GB00BFX0ZL78",0.00297107285033629,0.0475,"medium"
"38699",2019-08-20,"15Y",0.4345,0.734,"GB00B52WS153",0.469881515062274,0.2995,"long"
"38700",2019-08-20,"20Y",0.453,0.888,"GB00BZB26Y51",0.0368942825782475,0.435,"long"
"38701",2019-08-20,"30Y",0.455,1.009,"GB00BDCHBW80",0.0906149989912577,0.554,"long"
"38702",2019-08-20,"40Y",0.46025,0.968,"GB00BD0XH204",0.102114247829543,0.50775,"long"
"38703",2019-08-20,"50Y",0.459,0.965,"GB00BBJNQY21",0.123744641177317,0.506,"long"
"38704",2019-08-21,"1Y",0.553,0.581,"GB00BN65R198",0.18898860168619,0.0279999999999999,"untargeted_short"
"38705",2019-08-21,"2Y",0.486,0.51,"GB00BYY5F581",0.208149141970581,0.024,"untargeted_short"
"38706",2019-08-21,"3Y",0.454,0.403,"GB00BD0PCK97",0.111041569438135,-0.051,"short"
"38707",2019-08-21,"4Y",0.43805,0.405,"GB00BF0HZ991",0.0604579341019679,-0.03305,"short"
"38708",2019-08-21,"5Y",0.42725,0.394,"GB00BFWFPL34",0.00157307488021497,-0.03325,"short"
"38709",2019-08-21,"6Y",0.42,0.349,"GB00BTHH2R79",0.645556561881833,-0.071,"short"
"38710",2019-08-21,"7Y",0.4175,0.371,"GB00BYZW3G56",0.358579028551595,-0.0465,"medium"
"38711",2019-08-21,"8Y",0.4185,0.408,"GB00BDRHNP05",0.330523389318538,-0.0105,"medium"
"38712",2019-08-21,"10Y",0.43,0.479,"GB00BFX0ZL78",0.00297107285033629,0.049,"medium"
"38713",2019-08-21,"15Y",0.4595,0.756,"GB00B52WS153",0.469881515062274,0.2965,"long"
"38714",2019-08-21,"20Y",0.475,0.909,"GB00BZB26Y51",0.0368942825782475,0.434,"long"
