operation_date,ISIN,proceeds_offers,proceeds_purchases,nominal_purchases,tail,res_mat,maturity,cuml_nom_purch,issue_date,cumulative_total_in_issue,percent_of_freefloat,bid_cover,YLD_YTM_MID,YLD_BID_ASK,date_dif,1DCHNG_YIELD_BID_ASK,1DCHNG_date_dif,1DCHNG_EOD_YIELD_BID_ASK,1DCHNG_EOD_date_dif,prog
2011-10-12,GB0002404191,460.7,42.2,30,0.03,17.155373032169745,2028-12-07,6285.5,2010-03-17,17931.662,0.3505252329650202,10.917061611374407,3.096,0.004999999999999893,0,0.002000000000000224,2,0.002000000000000224,1,QE2
2011-10-12,GB00B24FF097,55.5,0,0,0,19.15400410677618,2030-12-07,7242,2011-09-07,24264.849,0.2984564214679432,Inf,3.262,0.0040000000000000036,0,0.001000000000000334,2,0,1,QE2
2011-10-12,GB0004893086,274.8,145.8,127,0.06,20.654346338124572,2032-06-07,9048.8,2010-05-18,25618.218,0.35321738615855325,1.8847736625514402,3.364,0.004999999999999893,0,0,2,9.999999999998899e-4,1,QE2
2011-10-12,GB0030880693,996.9,773.7,625,0.05,13.401779603011637,2025-03-07,7581.9,2011-05-05,25349,0.29910055623495996,1.2884839084916633,2.908,0.004999999999999893,0,0.001000000000000334,2,9.999999999998899e-4,1,QE2
2011-10-12,GB00B3KJDQ49,1267.5,103.6,92,0.02,10.401095140314853,2022-03-07,10904.2,2010-08-13,24484.094,0.44535852541654186,12.234555984555985,2.673,0.004999999999999893,0,-9.999999999998899e-4,2,0,1,QE2
2011-10-12,GB00B52WS153,344.9,90.5,77,0.04,22.90485968514716,2034-09-07,3163.9,2011-08-03,19145.75,0.1652533852160401,3.8110497237569056,3.432,0.004999999999999893,0,9.999999999998899e-4,2,9.999999999998899e-4,1,QE2
2011-10-12,GB0032452392,345.7,90.7,80,0.05,24.40246406570842,2036-03-07,2240.1,2011-01-20,22701.608,0.09867582948309211,3.811466372657111,3.472,0.0050000000000003375,0,0,2,0,1,QE2
2011-10-17,GB0033280339,356.3,0,0,0,3.890485968514716,2015-09-07,13178.7,2010-10-15,33650.461,0.39163505070554605,Inf,1.094,0.004999999999999893,0,-0.001000000000000112,4,-0.001000000000000112,3,QE2
2011-10-17,GB0008881541,246,0,0,0,4.139630390143737,2015-12-07,4390.9,2009-01-21,9997.897,0.4391823600503185,Inf,1.143,0.008000000000000007,0,0.0020000000000000018,4,0.001000000000000112,3,QE2
2011-10-17,GB00B0V3WX43,270.8,0,0,0,4.892539356605065,2016-09-07,7439.5,2010-07-21,29577,0.2515299049937451,Inf,1.408,0.0050000000000001155,0,0.001000000000000112,4,0.001000000000000112,3,QE2
2011-10-17,GB0008931148,487.6,0,0,0,5.856262833675565,2017-08-25,2871.4,2009-01-21,10502,0.2734145876975814,Inf,1.67,0.008000000000000007,0,0.004999999999999893,4,-0.0020000000000000018,3,QE2
2011-10-17,GB00B1VWPC84,554.3,0,0,0,6.3874058863791925,2018-03-07,12320,2010-02-04,25388,0.4852686308492201,Inf,1.783,0.006000000000000005,0,0,4,0,3,QE2
2011-10-17,GB00B058DQ55,225.6,0,0,0,8.388774811772759,2020-03-07,10894.3,2010-05-21,31392.503,0.3470350866893283,Inf,2.293,0.0040000000000000036,0,0,4,0,3,QE2
2011-10-17,GB00B39R3F84,23.4,0,0,0,7.38672142368241,2019-03-07,7652.8,2009-06-04,26302.749,0.2909505770670587,Inf,2.063,0.0040000000000000036,0,2.220446049250313e-16,4,-9.999999999998899e-4,3,QE2
2011-10-17,GB00B4YRFP41,459.9,0,0,0,7.8904859685147155,2019-09-07,2688.6,2010-02-25,27086.769,0.09925879310300907,Inf,2.208,0.004999999999999893,0,0,4,0,3,QE2
2011-10-17,GB00B4LFZR36,2118,1560.1,1466,0.04,3.266255989048597,2015-01-22,1991,2010-08-04,28180.642,0.07065133576445845,1.3576052817127109,0.965,0.006000000000000005,0,1.1102230246251565e-16,4,1.1102230246251565e-16,3,QE2
2011-10-17,GB00B3QCG246,1125.7,139.7,135,0,4.265571526351814,2016-01-22,320,2011-07-20,31194.281,0.0102582906142315,8.05798138869005,1.29,0.006000000000000005,0,0,4,0,3,QE2
2011-10-17,GB00B582JV65,568.2,0,0,0,8.892539356605065,2020-09-07,480,2011-02-18,23167.138,0.020719002925609544,Inf,2.409,0.0030000000000001137,0,0,4,-9.999999999998899e-4,3,QE2
2011-10-17,GB00B4RMG977,1157.1,0,0,0,9.891854893908283,2021-09-07,0,2011-10-05,20308.816,0,Inf,2.528,0.0040000000000000036,0,-9.999999999998899e-4,4,0,3,QE2
2011-10-18,GB00B00NY175,31.5,31.5,25,0.04,27.137577002053387,2038-12-07,6165.9,2010-09-02,23759,0.2595184982532935,1,3.32,0.0040000000000000036,0,0,2,0,1,QE2
2011-10-18,GB00B1VWPJ53,154.2,146.8,120,0.09,31.137577002053387,2042-12-07,1661,2009-01-21,19120,0.08687238493723849,1.050408719346049,3.359,0.0040000000000000036,0,-9.999999999998899e-4,2,0,1,QE2
2011-10-18,GB00B128DP45,293,211.9,179.6,0.19,35.13757700205339,2046-12-07,2442.2,2010-07-15,20166.741,0.12110038007628499,1.3827277017461066,3.381,0.0040000000000000036,0,0,2,0,1,QE2
2011-10-18,GB00B39R3707,183.3,153.6,130,0.11,38.13826146475017,2049-12-07,2449,2010-12-08,18633.077,0.13143293509708567,1.1933593750000002,3.402,0.0040000000000000036,0,0,2,0,1,QE2
2011-10-18,GB00B06YGN05,327.7,303.9,256,0.31,44.1368925393566,2055-12-07,5180.6,2011-03-04,22621.9,0.229008173495595,1.0783152352747616,3.421,0.0030000000000001137,0,0,2,0,1,QE2
2011-10-18,GB00B54QLM75,377.8,309.9,275,0.05,48.26283367556468,2060-01-22,2299.1,2011-06-29,16500,0.13933939393939393,1.219102936431107,3.435,0.0029999999999996696,0,9.999999999998899e-4,2,-4.440892098500626e-16,1,QE2
2011-10-18,GB00B6460505,608.6,262,225,0.14,29.138945927446954,2040-12-07,770,2011-07-15,21532.7,0.035759565683820424,2.3229007633587786,3.376,0.0040000000000000036,0,0,2,0,1,QE2
2011-10-18,GB00B6RNH572,382,280.2,264,0.18,40.761122518822724,2052-07-22,541,2011-09-28,4500,0.12022222222222222,1.3633119200571022,3.419,0.0030000000000001137,0,-9.999999999998899e-4,2,-9.999999999998899e-4,1,QE2
2011-10-19,GB00B16NNR78,804,611.3,519,0.1,16.134154688569474,2027-12-07,10533.9,2011-10-19,28173.157,0.37389845944492484,1.3152298380500573,2.973,0.0040000000000000036,0,0,2,0,1,QE2
2011-10-19,GB0002404191,296.3,7.1,5,0,17.136208076659823,2028-12-07,6290.5,2011-10-19,18320.662,0.34335549665181314,41.732394366197184,2.959,0.0040000000000000036,0,0,2,0,1,QE2
2011-10-19,GB00B24FF097,25.1,0,0,0,19.134839151266256,2030-12-07,7242,2011-10-19,24790.849,0.29212392040304874,Inf,3.095,0.0040000000000000036,0,0,2,0,1,QE2
2011-10-19,GB0004893086,204.5,97.4,83,0.09,20.635181382614647,2032-06-07,9131.8,2011-10-19,26173.218,0.34889863371023,2.09958932238193,3.195,0.0040000000000000036,0,-9.999999999998899e-4,2,0,1,QE2
2011-10-19,GB0030880693,539.3,376,300,0.14,13.382614647501711,2025-03-07,7881.9,2011-10-19,25898,0.3043439647849255,1.4343085106382978,2.77,0.0040000000000000036,0,0,2,0,1,QE2
2011-10-19,GB00B3KJDQ49,1105.7,279.6,245,0.05,10.381930184804927,2022-03-07,11149.2,2011-10-19,25015.094,0.4456989048292203,3.954577968526466,2.503,0.004999999999999893,0,0,2,9.999999999998899e-4,1,QE2
2011-10-19,GB00B52WS153,320.4,193.5,160.8,0.11,22.885694729637233,2034-09-07,3324.7,2011-10-19,19560.75,0.16996792045294787,1.655813953488372,3.263,0.0040000000000000036,0,0,2,0,1,QE2
2011-10-19,GB0032452392,340.6,135,116,0.09,24.383299110198493,2036-03-07,2356.1,2011-10-19,23193.608,0.10158402263244252,2.5229629629629633,3.296,0.0040000000000000036,0,9.999999999998899e-4,2,0,1,QE2
2011-10-24,GB0033280339,406.3,108.7,95,0,3.871321013004791,2015-09-07,13273.7,2011-10-19,34379.461,0.3860938948402943,3.737810487580497,1.126,0.004999999999999893,0,0.001000000000000112,4,0,3,QE2
2011-10-24,GB0008881541,83.5,57.4,44,0,4.120465434633813,2015-12-07,4434.9,2011-10-19,10214.897,0.4341600311779942,1.4547038327526132,1.173,0.008000000000000007,0,0.0029999999999998916,4,0,3,QE2
2011-10-24,GB00B0V3WX43,124.1,0,0,0,4.87337440109514,2016-09-07,7439.5,2011-10-19,30218,0.24619432126547092,Inf,1.42,0.0050000000000001155,0,0.0020000000000000018,4,0.001000000000000112,3,QE2
2011-10-24,GB0008931148,352.8,0,0,0,5.83709787816564,2017-08-25,2871.4,2011-10-19,10730,0.2676048462255359,Inf,1.693,0.009000000000000119,0,0,4,2.220446049250313e-16,3,QE2
2011-10-24,GB00B1VWPC84,513.8,0,0,0,6.368240930869268,2018-03-07,12320,2011-10-19,25938,0.47497879558948264,Inf,1.823,0.006000000000000005,0,0,4,0,3,QE2
2011-10-24,GB00B058DQ55,75.3,15.5,13,0,8.369609856262834,2020-03-07,10907.3,2011-10-19,32072.503,0.3400825934913779,4.858064516129032,2.296,0.0030000000000001137,0,9.999999999998899e-4,4,0,3,QE2
2011-10-24,GB00B39R3F84,534.9,239.1,203.9,0.01,7.367556468172484,2019-03-07,7856.7,2011-10-19,26872.749,0.2923668136817711,2.2371392722710164,2.081,0.0040000000000000036,0,-4.440892098500626e-16,4,-0.001000000000000334,3,QE2
2011-10-24,GB00B4YRFP41,569.1,240.2,215,0.04,7.871321013004791,2019-09-07,2903.6,2011-10-19,27673.769,0.10492246285643274,2.369275603663614,2.214,0.0040000000000000036,0,0,4,-9.999999999998899e-4,3,QE2
2011-10-24,GB00B4LFZR36,622.7,287.3,270,0.02,3.247091033538672,2015-01-22,2261,2011-10-19,28791.642,0.07852973442778985,2.1674208144796383,0.99,0.006000000000000005,0,0.0010000000000000009,4,0,3,QE2
2011-10-24,GB00B3QCG246,808.9,284.7,275,0.02,4.246406570841889,2016-01-22,595,2011-10-19,31870.281,0.01866943062096001,2.841236389181595,1.293,0.007000000000000117,0,0.001000000000000112,4,0.001000000000000112,3,QE2
2011-10-24,GB00B582JV65,300.5,222.6,200,0.01,8.873374401095141,2020-09-07,680,2011-10-19,23669.138,0.028729394370001986,1.3499550763701706,2.417,0.0040000000000000036,0,0.0019999999999997797,4,9.999999999998899e-4,3,QE2
2011-10-24,GB00B4RMG977,994.9,244.5,220,0.01,9.872689938398358,2021-09-07,220,2011-10-19,20748.816,0.01060301464912504,4.069120654396728,2.556,0.0030000000000001137,0,0,4,-9.999999999998899e-4,3,QE2
2011-10-25,GB00B00NY175,132.4,132.4,105,0.4,27.11841204654346,2038-12-07,6270.9,2011-10-19,24274,0.2583381395732059,1,3.352,0.0040000000000000036,0,0,2,9.999999999998899e-4,1,QE2
2011-10-25,GB00B3KJDS62,356.2,298.1,259,0.51,27.86858316221766,2039-09-07,3285.4,2011-10-19,19015.628,0.17277367857637937,1.19490103991949,3.388,0.0040000000000000036,0,0,2,0,1,QE2
2011-10-25,GB00B1VWPJ53,133.7,133.7,110,1.23,31.11841204654346,2042-12-07,1771,2011-10-19,19534,0.09066243472919013,1,3.384,0.0040000000000000036,0,0,2,0,1,QE2
2011-10-25,GB00B128DP45,77.7,77.7,66,0.27,35.11841204654346,2046-12-07,2508.2,2011-10-19,20603.741,0.12173517420938264,1,3.402,0.004999999999999893,0,0.001000000000000334,2,0.002000000000000224,1,QE2
2011-10-25,GB00B39R3707,154.2,154.2,131,0.8,38.119096509240244,2049-12-07,2580,2011-10-19,19037.077,0.1355250073317453,1,3.41,0.004999999999999893,0,0,2,9.999999999998899e-4,1,QE2
2011-10-25,GB00B06YGN05,35.6,35.6,30,0.01,44.11772758384668,2055-12-07,5210.6,2011-10-19,23111.9,0.2254509581644088,1,3.419,0.0040000000000000036,0,-0.001000000000000334,2,0,1,QE2
2011-10-25,GB00B54QLM75,51,51,45,0.66,48.24366872005476,2060-01-22,2344.1,2011-10-19,16858,0.13904970933681338,1,3.424,0.004999999999999893,0,-4.440892098500626e-16,2,0.0019999999999997797,1,QE2
2011-10-25,GB00B6460505,756.7,711.3,613.2,1.04,29.11978097193703,2040-12-07,1383.2,2011-10-19,21999.7,0.06287358463979054,1.0638267960073107,3.406,0.004999999999999893,0,0,2,9.999999999998899e-4,1,QE2
2011-10-25,GB00B6RNH572,106,106,100,0.19,40.7419575633128,2052-07-22,641,2011-10-19,4598,0.13940843845150067,1,3.422,0.004999999999999893,0,0,2,0.0019999999999997797,1,QE2
2011-10-26,GB00B16NNR78,403.2,117.6,100,0,16.11498973305955,2027-12-07,10633.9,2011-10-19,28173.157,0.3774479374107772,3.428571428571429,2.987,0.0040000000000000036,0,-9.999999999998899e-4,2,-9.999999999998899e-4,1,QE2
2011-10-26,GB0002404191,459.5,144,101,0.05,17.117043121149898,2028-12-07,6391.5,2011-10-19,18320.662,0.34886839787776225,3.1909722222222223,2.974,0.0040000000000000036,0,-0.002000000000000668,2,-0.001000000000000334,1,QE2
2011-10-26,GB00B24FF097,384.2,236.9,189,0.12,19.11567419575633,2030-12-07,7431,2011-10-19,24790.849,0.2997477012586378,1.6217813423385394,3.109,0.0040000000000000036,0,-9.999999999998899e-4,2,-9.999999999998899e-4,1,QE2
2011-10-26,GB0004893086,313.1,133.8,114,0.02,20.61601642710472,2032-06-07,9245.8,2011-10-19,26173.218,0.35325423109989756,2.3400597907324365,3.206,0.0040000000000000036,0,-0.001000000000000334,2,-0.001000000000000334,1,QE2
2011-10-26,GB0030880693,559.3,320.1,255,0.03,13.363449691991786,2025-03-07,8136.9,2011-10-19,25898,0.31419028496408985,1.747266479225242,2.753,0.004999999999999893,0,-9.999999999998899e-4,2,0,1,QE2
2011-10-26,GB00B3KJDQ49,1647.9,483.8,424,0.02,10.362765229295004,2022-03-07,11573.2,2011-10-19,25015.094,0.4626486712382532,3.406159570070277,2.495,0.004999999999999893,0,-0.0019999999999997797,2,0,1,QE2
2011-10-26,GB00B52WS153,356.5,141.1,117.3,0.04,22.86652977412731,2034-09-07,3442,2011-10-19,19560.75,0.1759646230333704,2.5265768958185686,3.273,0.0040000000000000036,0,-9.999999999998899e-4,2,-9.999999999998899e-4,1,QE2
2011-10-26,GB0032452392,480.4,122.4,105,0.08,24.36413415468857,2036-03-07,2461.1,2011-10-19,23193.608,0.10611113199809188,3.9248366013071894,3.295,0.0040000000000000036,0,-9.999999999998899e-4,2,-9.999999999998899e-4,1,QE2
2011-10-31,GB0033280339,143.5,100.9,87.9,0.02,3.8521560574948666,2015-09-07,13361.6,2011-10-19,34379.461,0.3886506539471343,1.4222001982160555,0.96,0.0050000000000000044,0,0.002000000000000113,4,1.1102230246251565e-16,3,QE2
2011-10-31,GB0008881541,26.2,13.1,10,0,4.101300479123887,2015-12-07,4444.9,2011-10-19,10214.897,0.4351389935698812,2,1.014,0.008000000000000007,0,0.001000000000000112,4,2.220446049250313e-16,3,QE2
2011-10-31,GB00B0V3WX43,39.6,28.3,25,0,4.854209445585216,2016-09-07,7464.5,2011-10-19,30218,0.24702164272949897,1.3992932862190812,1.259,0.0040000000000000036,0,0.001000000000000112,4,-9.999999999998899e-4,3,QE2
2011-10-31,GB0008931148,7.1,0,0,0,5.817932922655715,2017-08-25,2871.4,2011-10-19,10730,0.2676048462255359,Inf,1.521,0.010000000000000009,0,0.0019999999999997797,4,9.999999999998899e-4,3,QE2
2011-10-31,GB00B1VWPC84,420.7,33.7,28,0.01,6.349075975359343,2018-03-07,12348,2011-10-19,25938,0.476058292852186,12.48367952522255,1.654,0.006999999999999895,0,0,4,9.999999999998899e-4,3,QE2
2011-10-31,GB00B058DQ55,0,0,0,0,8.350444900752908,2020-03-07,10907.3,2011-10-19,32072.503,0.3400825934913779,NA,2.147,0.0030000000000001137,0,9.999999999998899e-4,4,0,3,QE2
2011-10-31,GB00B39R3F84,772.6,418.6,355,0.02,7.34839151266256,2019-03-07,8211.7,2011-10-19,26872.749,0.3055772224866165,1.8456760630673674,1.912,0.0040000000000000036,0,9.999999999996678e-4,4,-0.001000000000000334,3,QE2
2011-10-31,GB00B4YRFP41,33.7,0,0,0,7.852156057494867,2019-09-07,2903.6,2011-10-19,27673.769,0.10492246285643274,Inf,2.049,0.0040000000000000036,0,0.001000000000000112,4,0,3,QE2
2011-10-31,GB00B4LFZR36,485.6,266.8,250,0.02,3.2279260780287475,2015-01-22,2511,2011-10-19,28791.642,0.08721280988420181,1.8200899550224887,0.835,0.006000000000000005,0,0.0010000000000000009,4,0,3,QE2
2011-10-31,GB00B3QCG246,135.1,124.7,120,0.01,4.227241615331964,2016-01-22,715,2011-10-19,31870.281,0.022434693939472953,1.0834001603849237,1.132,0.004999999999999893,0,-0.0020000000000000018,4,-0.0020000000000000018,3,QE2
2011-10-31,GB00B3Z3K594,1276.1,429.4,422,0.02,5.229295003422314,2017-01-22,557.3,2011-10-21,14712.52,0.03787930279788914,2.971821145784816,1.415,0.006000000000000005,0,0,4,0,3,QE2
2011-10-31,GB00B582JV65,685.5,50.3,45,0.02,8.854209445585216,2020-09-07,725,2011-10-19,23669.138,0.030630604291546234,13.628230616302188,2.278,0.0029999999999996696,0,0,4,-0.001000000000000334,3,QE2
2011-10-31,GB00B4RMG977,1085.2,234,210,0.01,9.853524982888432,2021-09-07,430,2011-10-19,20748.816,0.020724074086926215,4.637606837606838,2.435,0.0029999999999996696,0,-4.440892098500626e-16,4,-4.440892098500626e-16,3,QE2
2011-11-01,GB00B00NY175,117.3,64.9,50,0.02,27.09924709103354,2038-12-07,6320.9,2011-10-19,24274,0.26039795666144844,1.8073959938366717,3.182,0.0040000000000000036,0,9.999999999998899e-4,2,9.999999999998899e-4,1,QE2
2011-11-01,GB00B3KJDS62,333.7,194.6,163,0.06,27.849418206707735,2039-09-07,3448.4,2011-10-19,19015.628,0.18134557533414095,1.7147995889003083,3.22,0.004999999999999893,0,-9.999999999998899e-4,2,9.999999999998899e-4,1,QE2
2011-11-01,GB00B1VWPJ53,200,149.6,118.3,0.24,31.09924709103354,2042-12-07,1889.3,2011-10-19,19534,0.09671854202928228,1.3368983957219251,3.228,0.0040000000000000036,0,0,2,0,1,QE2
2011-11-01,GB00B128DP45,263.4,156.1,127,0.09,35.09924709103354,2046-12-07,2635.2,2011-10-19,20603.741,0.12789910337156732,1.6873798846893016,3.233,0.004999999999999893,0,9.999999999998899e-4,2,0.0019999999999997797,1,QE2
2011-11-01,GB00B39R3707,402.4,126.2,102,0.12,38.09993155373032,2049-12-07,2682,2011-10-19,19037.077,0.14088297273788408,3.1885895404120443,3.236,0.0040000000000000036,0,9.999999999998899e-4,2,9.999999999998899e-4,1,QE2
2011-11-01,GB00B06YGN05,283,131.7,105,0.2,44.09856262833676,2055-12-07,5315.6,2011-10-19,23111.9,0.22999407231772376,2.1488230827638573,3.233,0.0040000000000000036,0,0,2,9.999999999998899e-4,1,QE2
2011-11-01,GB00B54QLM75,485,283.7,237,0.24,48.224503764544835,2060-01-22,2581.1,2011-10-19,16858,0.15310831652627832,1.709552344025379,3.23,0.0030000000000001137,0,-0.001000000000000334,2,-9.999999999998899e-4,1,QE2
2011-11-01,GB00B6460505,1009.8,66.3,55,0.03,29.100616016427104,2040-12-07,1438.2,2011-10-19,21999.7,0.06537361873116451,15.23076923076923,3.241,0.0040000000000000036,0,0.001000000000000334,2,0.001000000000000334,1,QE2
2011-11-01,GB00B6RNH572,767.7,526.6,473,0.29,40.72279260780287,2052-07-22,1114,2011-10-19,4598,0.24227925184862983,1.4578427649069503,3.252,0.004999999999999893,0,-0.0019999999999997797,2,0,1,QE2
2011-11-02,GB00B16NNR78,379.1,35.9,30,0,16.095824777549623,2027-12-07,10663.9,2011-10-19,28173.157,0.3785127808005329,10.559888579387188,2.847,0.0040000000000000036,0,0,2,-9.999999999998899e-4,1,QE2
2011-11-02,GB0002404191,142.3,84.1,58,0.05,17.097878165639973,2028-12-07,6449.5,2011-10-19,18320.662,0.35203422234414894,1.692033293697979,2.837,0.0030000000000001137,0,0,2,-9.999999999998899e-4,1,QE2
2011-11-02,GB00B24FF097,67.3,34.3,27,0.03,19.096509240246405,2030-12-07,7458,2011-10-19,24790.849,0.30083681280943625,1.9620991253644315,3.01,0.0040000000000000036,0,0,2,0,1,QE2
2011-11-02,GB0030880693,848.9,415.2,325,0.03,13.344284736481862,2025-03-07,8461.9,2011-10-19,25898,0.3267395165649857,2.0445568400770715,2.602,0.0040000000000000036,0,0,2,-9.999999999998899e-4,1,QE2
2011-11-02,GB00B3KJDQ49,1494.7,782.7,674.2,0.04,10.343600273785079,2022-03-07,12247.4,2011-10-19,25015.094,0.48960039886318235,1.909671649418679,2.319,0.004999999999999893,0,-4.440892098500626e-16,2,-4.440892098500626e-16,1,QE2
2011-11-02,GB00B52WS153,395.9,85.6,70,0.02,22.847364818617386,2034-09-07,3512,2011-10-19,19560.75,0.17954321792364814,4.625,3.168,0.0030000000000001137,0,0,2,-0.0019999999999997797,1,QE2
2011-11-02,GB0032452392,435.7,262.2,222,0.27,24.344969199178646,2036-03-07,2683.1,2011-10-19,23193.608,0.1156827346568934,1.6617086193745232,3.202,0.0040000000000000036,0,0.001000000000000334,2,0,1,QE2
2011-11-07,GB0033280339,0,0,0,0,3.8329911019849416,2015-09-07,13361.6,2011-10-19,34379.461,0.3886506539471343,NA,0.877,0.0050000000000000044,0,0.0010000000000000009,4,0,3,QE2
2011-11-07,GB0008881541,39.4,0,0,0,4.082135523613963,2015-12-07,4444.9,2011-10-19,10214.897,0.4351389935698812,Inf,0.929,0.009000000000000008,0,9.999999999998899e-4,4,0.0010000000000000009,3,QE2
2011-11-07,GB00B0V3WX43,35.3,0,0,0,4.8350444900752905,2016-09-07,7464.5,2011-10-19,30218,0.24702164272949897,Inf,1.142,0.0040000000000000036,0,0,4,-0.0020000000000000018,3,QE2
2011-11-07,GB0008931148,386.1,14.2,10,0,5.798767967145791,2017-08-25,2881.4,2011-10-19,10730,0.2685368126747437,27.190140845070424,1.386,0.010999999999999899,0,2.220446049250313e-16,4,0,3,QE2
2011-11-07,GB00B1VWPC84,219.1,66.9,55,0.01,6.329911019849418,2018-03-07,12403,2011-10-19,25938,0.47817873390392474,3.2750373692077726,1.512,0.006000000000000005,0,-9.999999999998899e-4,4,-9.999999999998899e-4,3,QE2
2011-11-07,GB00B058DQ55,103.4,0,0,0,8.331279945242985,2020-03-07,10907.3,2011-10-19,32072.503,0.3400825934913779,Inf,1.993,0.0040000000000000036,0,-9.999999999998899e-4,4,-9.999999999998899e-4,3,QE2
2011-11-07,GB00B39R3F84,29.8,0,0,0,7.329226557152635,2019-03-07,8211.7,2011-10-19,26872.749,0.3055772224866165,Inf,1.767,0.004999999999999893,0,-2.220446049250313e-16,4,-2.220446049250313e-16,3,QE2
2011-11-07,GB00B4YRFP41,1076.5,312.8,275,0.04,7.832991101984942,2019-09-07,3178.6,2011-10-19,27673.769,0.11485967090351877,3.4414961636828645,1.899,0.004999999999999893,0,0,4,-2.220446049250313e-16,3,QE2
2011-11-07,GB00B4LFZR36,465.3,165.8,155,0.02,3.2087611225188226,2015-01-22,2666,2011-10-19,28791.642,0.09259631666717723,2.806393244873341,0.762,0.006000000000000005,0,0,4,-0.0020000000000000018,3,QE2
2011-11-07,GB00B3QCG246,287.2,151.3,145,0,4.20807665982204,2016-01-22,860,2011-10-19,31870.281,0.026984387116009426,1.8982154659616652,1.028,0.006000000000000005,0,-2.220446049250313e-16,4,-0.001000000000000112,3,QE2
2011-11-07,GB00B3Z3K594,896.7,558.8,546,0.04,5.210130047912389,2017-01-22,1103.3,2011-10-21,14712.52,0.07499055226432996,1.6046886184681461,1.306,0.0050000000000001155,0,-9.999999999998899e-4,4,-0.0019999999999997797,3,QE2
2011-11-07,GB00B582JV65,543.9,221.2,195,0.01,8.83504449007529,2020-09-07,920,2011-10-19,23669.138,0.03886918061823798,2.458860759493671,2.114,0.0030000000000001137,0,0,4,-0.0019999999999997797,3,QE2
2011-11-07,GB00B4RMG977,559.6,209,184.5,0.04,9.834360027378509,2021-09-07,614.5,2011-10-19,20748.816,0.02961614773585153,2.6775119617224883,2.262,0.0029999999999996696,0,0,4,-0.001000000000000334,3,QE2
2011-11-08,GB00B00NY175,220.5,145.3,112.3,0.36,27.080082135523615,2038-12-07,6433.2,2011-10-19,24274,0.26502430584164127,1.517549896765313,3.199,0.004999999999999893,0,-4.440892098500626e-16,2,0.0019999999999997797,1,QE2
2011-11-08,GB00B3KJDS62,17.8,17.8,15,0,27.83025325119781,2039-09-07,3463.4,2011-10-19,19015.628,0.18213440018914967,1,3.235,0.004999999999999893,0,0,2,9.999999999998899e-4,1,QE2
2011-11-08,GB00B1VWPJ53,44.2,12.6,10,0.04,31.080082135523615,2042-12-07,1899.3,2011-10-19,19534,0.09723046994983106,3.5079365079365084,3.235,0.0040000000000000036,0,-4.440892098500626e-16,2,9.999999999998899e-4,1,QE2
2011-11-08,GB00B128DP45,126.1,126.1,103,0.16,35.08008213552361,2046-12-07,2738.2,2011-10-19,20603.741,0.13289819552672497,1,3.234,0.0040000000000000036,0,-4.440892098500626e-16,2,9.999999999998899e-4,1,QE2
2011-11-08,GB00B39R3707,101.3,82.8,67,0.13,38.0807665982204,2049-12-07,2749,2011-10-19,19037.077,0.1444024206027007,1.2234299516908214,3.231,0.0040000000000000036,0,-9.999999999998899e-4,2,0,1,QE2
2011-11-08,GB00B06YGN05,554.8,390,312,0.3,44.07939767282683,2055-12-07,5627.6,2011-10-19,23111.9,0.24349361151614538,1.4225641025641025,3.222,0.004999999999999893,0,0,2,0.0019999999999997797,1,QE2
2011-11-08,GB00B54QLM75,311.5,291,244,0.42,48.205338809034906,2060-01-22,2825.1,2011-10-19,16858,0.16758215683948274,1.070446735395189,3.216,0.0040000000000000036,0,0,2,9.999999999998899e-4,1,QE2
2011-11-08,GB00B6460505,1052.1,257.9,215,0.24,29.08145106091718,2040-12-07,1653.2,2011-10-19,21999.7,0.07514647927017186,4.0794881737107405,3.254,0.0050000000000003375,0,0,2,0.001000000000000334,1,QE2
2011-11-08,GB00B6RNH572,499.2,376.5,339,0.27,40.70362765229295,2052-07-22,1453,2011-10-19,4598,0.3160069595476294,1.3258964143426295,3.245,0.0040000000000000036,0,0.001000000000000334,2,0.001000000000000334,1,QE2
